title,authors,journal,year,pdf_url,pdf_week_code,page_number,entry_index_in_pdf,ingested_at
"® How do schools influence the emotional and behavioural health of their pupils? A multi-level analysis of 135 schools in the Born in Bradford inner city multi-ethnic birth cohort - Lewer D, Gilbody S, Lewis G, Pryce J, Santorelli G, Wadman R, Watmuff A, Wright J. Soc. Psychiatry Psychiatr. Epidemiol. 2024; ePub(ePub): ePub. Immigration and police perceptions of a ""war on police"" in a U.S.-Mexico border town","Luo F, Carey MT, Updegrove AH, Cho A",Int. Criminol.,2023,https://www.safetylit.org/week/2024/240121.pdf,240121,311,311,2025-09-06T21:16:57.312222
® Is that really sexual harassment? The effect of a victim's sexual orientation on how people view a sexual harassment claim,"Kulibert D, Reidt I, O'Brien L",J. Homosex.,2024,https://www.safetylit.org/week/2024/240121.pdf,240121,312,312,2025-09-06T21:16:57.312222
"® Misplaced evidence, missed opportunities: protocols for handling ballistic evidence in pediatric patients","Marlor D, Crandall M, Elman M, Stewart S, Cruz-Centeno N, Kim D, Ginger-Wiley M, Juang D",J. Trauma Nurs.,2024,https://www.safetylit.org/week/2024/240121.pdf,240121,313,313,2025-09-06T21:16:57.312222
® Prevalence and associated factors of severity of gender-based violence among street-based female sex workers in Bangladesh,"Huq MN, Abdulla F, Hossain MM, Khan S, Nur RA",Violence Gend.,2023,https://www.safetylit.org/week/2024/240121.pdf,240121,315,315,2025-09-06T21:16:57.312222
® Support interventions to promote health and wellbeing among women with health-related consequences following traumatic experiences linked to armed conflicts and forced migration: a scoping review,"Jolof L, Rocca P, Carlsson T",Arch. Public Health,2024,https://www.safetylit.org/week/2024/240121.pdf,240121,317,317,2025-09-06T21:16:57.312222
"® The impact of domestic violence: a prospective forensic study in the northeastern region of Algeria (Annaba) - Mellouki Y, Sellami L, Zerairia Y, Saker L, Belkhadja N, Zetili H, Guehria F, Kaious F, Bensaaida M, Mira AH. Egypt. J. Forensic Sci. 2023; 13(1): e1. The impact of intimate partner violence on depressive symptoms among college students: a moderated mediation model of the big five personality traits and perceived social support","Chen J, Shi L, Xiao S, Zheng X, Xue Y, Xue B, Zhang J, Li X, Chen Y, Wu Y, Zhang C",J. Affect. Disord.,2024,https://www.safetylit.org/week/2024/240121.pdf,240121,318,318,2025-09-06T21:16:57.312222
® The role of community police in crime prevention and control for the effective management,Ndakotsu RN,Wukari Int. Stud. J.,2023,https://www.safetylit.org/week/2024/240121.pdf,240121,319,319,2025-09-06T21:16:57.312222
® Understanding gun law history after Bruen: moving forward by looking back,Spitzer RJ,Fordham Urban Law J.,2023,https://www.safetylit.org/week/2024/240121.pdf,240121,320,320,2025-09-06T21:16:57.312222
® A current view on the neglected topic of male child sexual abuse in the context of literature,"Sari SA, Bilaç Ö, Erten Almak T, Butun C",Child Abuse Rev.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,1,1,2025-09-06T21:18:01.370294
"® Adverse childhood experiences and related events are associated with asthma symptoms in children - Martinez A, Ye M, Hessler D, de la Rosa R, Benson M, Gilgoff R, Koita K, Bucci M, Harris NB, Long D, Thakur N. Acad. Pediatr. 2024; ePub(ePub): ePub. Adverse childhood experiences: pathways to internalising and externalising problems in young adulthood","Gomis-Pomares A, Villanueva L",Child Abuse Rev.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,2,2,2025-09-06T21:18:01.370294
® Building a university-school-community partnership to improve adolescent well-being,"Kimiecik C, Gonzalvo JD, Cash S, Goodin D, Pastakia S",Child. Sch.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,3,3,2025-09-06T21:18:01.370294
® Compensatory prosocial behavior in high-risk adolescents observing social exclusion: the effects of emotion feedback,"Dickerson KL, Quas JA",J. Exp. Child Psychol.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,4,4,2025-09-06T21:18:01.370294
® Does sports participation affect the mediating role of impulsivity in the association between adverse childhood experiences and aggression?,"Jankovic M, van Boxtel G, Bogaerts S",Front. Psychol.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,5,5,2025-09-06T21:18:01.370294
® Examining the association between psychopathic traits and fearlessness among maximum- security incarcerated male adolescents,"Maurer JM, Anderson NE, Allen CH, Kiehl KA",Children (Basel),2024,https://www.safetylit.org/week/2024/240128.pdf,240128,6,6,2025-09-06T21:18:01.370294
® Implementation of brief admission by self-referral in child and adolescent psychiatry in Sweden: insights from implementers and staff,"Johansson BA, Holmström E, Westling S, Eberhard S, Rask O",Int. J. Environ. Res. Public Health,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,7,7,2025-09-06T21:18:01.370294
® Meaning in life mediates the association between depressive symptoms and future frequency of suicidal ideation in Spanish university students: a longitudinal study,"Pérez Rodríguez S, Layrón Folgado JE, Guillén Botella V, Marco Salvador JH",Suicide Life Threat. Behav.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,8,8,2025-09-06T21:18:01.370294
® Pathways of Care: A longitudinal study of children in care in Australia: introductory article for special issue on Pathways of Care Longitudinal Study,"Cashmore J, Wulczyn F",Child Abuse Negl.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,9,9,2025-09-06T21:18:01.370294
"® Risk factors of postpartum depression among Korean women: an analysis based on the Korean Pregnancy Outcome Study (KPOS) - Shim SH, Lee SY, Jung I, Heo SJ, Han YJ, Kwak DW, Kim MH, Park HJ, Chung JH, Lim JH, Kim MY, Cha DH, Shim SS, Cho HY, Ryu HM. J. Korean Med. Sci. 2024; 39(3): e31. Road safety in public education - how to teach children to travel safely?","Miskolczi M, Déri A, Bauer B, Krizsik N",Transp. Res. Proc.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,10,10,2025-09-06T21:18:01.370294
® Structural violence and postpandemic recovery: the need for school policies to prevent racism and discrimination and their negative effects on health,"Campbell JM, Tan K",Child. Sch.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,11,11,2025-09-06T21:18:01.370294
"® The mediating role of sleep problems and depressed mood between psychological abuse/neglect and suicidal ideation in adolescent childhood: a multicentred, large sample survey in Western China","Cen Y, He J, Zhong Y, Zhou J, Zeng J, Huang G, Luo J",BMC Psychiatry,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,12,12,2025-09-06T21:18:01.370294
® Trajectories of homelessness and association with mental health and substance use disorders among young people transitioning from out-of-home care in Australia,"Chikwava F, Cordier R, Ferrante A, O'Donnell M, Pakpahan E",Child Abuse Negl.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,13,13,2025-09-06T21:18:01.370294
® Unveiling the silent crisis: global burden of suicide-related deaths among children aged 10- 14 years,"Michalek IM, Koczkodaj P, Michalek M, Caetano Dos Santos FL",World J. Pediatr.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,14,14,2025-09-06T21:18:01.370294
® A national study on the comparative burden of pedestrian injuries from falls relative to pedestrian injuries from motor vehicle collisions,"Rundle AG, Crowe RP, Wang HE, Beard JR, Lo AX",J. Urban Health,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,15,15,2025-09-06T21:18:01.370294
"® Effectiveness of fall prevention interventions in residential aged care and community settings: an umbrella review - Meulenbroeks I, Mercado C, Gates P, Nguyen A, Seaman K, Wabe N, Silva SM, Zheng WY, Debono D, Westbrook J. BMC Geriatr. 2024; 24(1): e75. Enhancing footwear safety for fall prevention in older adults: a comprehensive review of design features","Kim IJ, Hegazy F",Ann. Geriatr. Med. Res.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,16,16,2025-09-06T21:18:01.370294
® Proprioceptive and strength exercise guidelines to prevent falls in the elderly related to biomechanical movement characteristics,"Aleixo P, Abrantes J",Healthcare (Basel),2024,https://www.safetylit.org/week/2024/240128.pdf,240128,17,17,2025-09-06T21:18:01.370294
® A review of safeguarding in grassroots football: children and young people's perspectives,Monk C,Child Abuse Rev.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,18,18,2025-09-06T21:18:01.370294
® Bullying at school and students' learning outcomes: international perspective and gender analysis,"Gimenez G, Mediavilla M, Giuliodori D, Rusteholz GC",J. Interpers. Violence,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,19,19,2025-09-06T21:18:01.370294
"® Correction: McKay et al. Parent education for responding to and supporting youth with suicidal thoughts (PERSYST): an evaluation of an online gatekeeper training program with Australian parents. Int. J. Environ. Res. Public Health 2022, 19, 5025","McKay S, Byrne SJ, Clarke A, Lamblin M, Veresova M, Robinson J",Int. J. Environ. Res. Public Health,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,20,20,2025-09-06T21:18:01.370294
"® Epidemiology of childhood fractures in Cotonou: a retrospective observational study - Chigblo PS, Tidjani F, Lawson, Noukpozounkou B, Amossou F, Padonou A, Goukodadja O, Akué AHM, Fiogbe M. Afr. J. Paediatr. Surg. 2024; 21(1): 48-52. Evaluation of psychological and physical violence towards children and adolescents before and during the COVID-19 pandemic in the Lodz Voivodship","Grzejszczak J, Gabryelska A, Kotlicka-Antczak M, Strzelecki D",Brain Sci.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,21,21,2025-09-06T21:18:01.370294
® How clinical psychologists respond to child safeguarding dilemmas: a qualitative study,"O'Connor M, Wilson C, Coughlan B, Duschinsky R, Foster S",Child Abuse Rev.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,22,22,2025-09-06T21:18:01.370294
® The promotive and protective effects of parents' perceived changes during the COVID-19 pandemic on emotional well-being among U.S. households with young children: an investigation of family resilience processes,"Liu S, Curenton SM, Sims J, Fisher PA",Front. Psychol.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,25,25,2025-09-06T21:18:01.370294
"® Uncovering the symptom relationship between anxiety, depression, and internet addiction among left-behind children: a large-scale purposive sampling network analysis","Shen X, Zhou X, Liao HP, McDonnell D, Wang JL",J. Psychiatr. Res.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,26,26,2025-09-06T21:18:01.370294
® Age: Young Adults 'A profound effect on how I see myself and the world around me': what students found meaningful about taking an academic course intended to reduce campus sexual violence,"Lederer AM, Liddell JL, Johnson KM, Sheffield S",Health Educ. Res.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,27,27,2025-09-06T21:18:01.370294
® Changing policy for inclusion: peer-to-peer physical exam practice in medical school,"Abdelrahman A, Whitney T, Salas NM, Barrett E, Okanlami FO",Teach. Learn. Med.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,28,28,2025-09-06T21:18:01.370294
"® Embers of the past: early childhood traumas interact with variation in P2RX7 gene implicated in neuroinflammation on markers of current suicide risk - Kristof Z, Gal Z, Torok D, Eszlari N, Sutori S, Sperlágh B, Anderson IM, Deakin B, Bagdy G, Juhasz G, Gonda X. Int. J. Mol. Sci. 2024; 25(2): e865. Falls at home: hospital admissions in a health region of Aotearoa New Zealand","Simpkins C, Soysa IB, Christey G",N. Zeal. Med. J.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,29,29,2025-09-06T21:18:01.370294
® Pilot evaluation of a remote psychotherapy service for students who self-harm: University- Community Outpatient Psychotherapy Engagement (U-COPE),"Worsley J, Young D, Harrison P, Corcoran R",Int. J. Environ. Res. Public Health,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,30,30,2025-09-06T21:18:01.370294
® The mediating role of procrastination in the relationship between fear of missing out and internet addiction in university students,"Manap A, Rizzo A, Yıldırmaz A, Dilekçi, Yıldırım M",Int. J. Environ. Res. Public Health,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,31,31,2025-09-06T21:18:01.370294
® What's missing? Violently injured Black men's narratives around Adverse Childhood Experiences (ACEs),"Baker NS, VanHook C, Ziminski D, Semenza D, Lassiter T, Garmon J, Bonne S",Child Abuse Negl.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,32,32,2025-09-06T21:18:01.370294
® Association between suicidal ideation and tandem repeats in contactins,"Parikh K, Quintero Reis A, Wendt FR",Front. Psychiatry,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,33,33,2025-09-06T21:18:01.370294
® Correction to: Driving under the influence of cannabis: impact of combining toxicology testing with field sobriety tests,The editors,Clin. Chem.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,34,34,2025-09-06T21:18:01.370294
® Morphine for Gaza? Limits of care during genocidal violence,"Coghlan R, Smith J, Alser O",Lancet,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,35,35,2025-09-06T21:18:01.370294
® Stigma as a local process: stigma associated with opioid dependency in a rural-mixed Indiana county,"Railey AF, Greene A",Int. J. Drug Policy,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,36,36,2025-09-06T21:18:01.370294
"® Urban violence, migration and alcohol, tobacco, and marijuana use among transnational students in northern Mexico","Garcia-Perez H, Kulis SS, Marsiglia FF, Estabrooks PA",Int. J. Environ. Res. Public Health,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,37,37,2025-09-06T21:18:01.370294
® Extreme fire weather in Chile driven by climate change and El Niño-Southern Oscillation (ENSO),"Cordero RR, Feron S, Damiani A, Carrasco J, Karas C, Wang C, Kraamwinkel CT, Beaulieu A",Sci. Rep.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,38,38,2025-09-06T21:18:01.370294
"® Community-Based Prevention Community perceptions of contributors and solutions related to neighborhood violent crime: a qualitative interview study - Stager CG, Whitfield S, Osborne T, Adedoyin C, Okoro G, Carley E, Schoenberger YM, Crawford DA, Thompson M, Bateman LB, Stafford S. J. Community Psychol. 2024; ePub(ePub): ePub. Connecting to community: violence prevention barriers, geography, and preventionist perceptions of community leadership and opportunities","Rieger A, Campbell J, Garthe R",Health Promot. Pract.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,39,39,2025-09-06T21:18:01.370294
® Design scenarios of vehicle fires in the road tunnel,"Matúš P, Gašpercová S",Transp. Res. Proc.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,40,40,2025-09-06T21:18:01.370294
® Global pattern of forest disturbances and its shift under climate change,"Altman J, Fibich P, Trotsiuk V, Altmanova N",Sci. Total Environ.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,41,41,2025-09-06T21:18:01.370294
"® Distraction, Fatigue, Chronobiology, Vigilance, Workload A dense pedestrian detection algorithm with improved YOLOv8","Ang GO, Xing-zhu L, Chen-xing XIA, Chun-jiong Z",J. Graphics,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,42,42,2025-09-06T21:18:01.370294
® Behavior of pedestrians when using a pedestrian crossing with traffic lights,"Frej D, Jaśkiewicz M",Transp. Res. Proc.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,43,43,2025-09-06T21:18:01.370294
® How flight experience impacts pilots' decision-making and visual scanning pattern in low- visibility approaches: preliminary evidence from eye tracking,"Gao S, Wang L",Ergonomics,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,44,44,2025-09-06T21:18:01.370294
"® The origins of passive, active, and sleep-related fatigue","Chong SD, Baldwin CL",Front. Neuroergonom.,2021,https://www.safetylit.org/week/2024/240128.pdf,240128,45,45,2025-09-06T21:18:01.370294
"® Economics of Injury and Safety, PTSD, Injury Outcomes ""Mind the gap"": An exploratory qualitative study of paramedics' experiences attending older adults who fall in Western Australia","Watkins P, Buzzacott P, Tohira H, Finn J, Brink D, Brits R, Hill AM",Australas. Emerg. Care,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,46,46,2025-09-06T21:18:01.370294
® Adverse childhood experiences: pathways to internalising and externalising problems in young adulthood,"Gomis-Pomares A, Villanueva L",Child Abuse Rev.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,47,47,2025-09-06T21:18:01.370294
® Childhood maltreatment and mentalizing capacity: a meta-analysis,"Yang L, Huang M",Child Abuse Negl.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,48,48,2025-09-06T21:18:01.370294
® Describing high school stakeholders' preferences for a return-to-school framework following concussion,"Shepherd HA, Heming E, Reed N, Caron JG, Yeates KO, Emery CA",J. Sch. Health,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,49,49,2025-09-06T21:18:01.370294
® Evaluation of the injuries in earthquake victims with computed tomography,"Daungsupawong H, Wiwanitkit V",Rev. Assoc. Med. Bras. (,1992,https://www.safetylit.org/week/2024/240128.pdf,240128,50,50,2025-09-06T21:18:01.370294
® Impact of the minimum wage increase on intimate partner violence (IPV): a quasi-experimental study in South Korea,"Kim C, Bai Y, O'Campo P, Chum A",J. Epidemiol. Community Health,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,51,51,2025-09-06T21:18:01.370294
® Letter: a call to action: a neurosurgeon's responsibility in firearm injury prevention and advocacy,"Chang C, Anderson MN, Shao B, Lin JC, Ranney ML, Cielo D",Neurosurgery,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,52,52,2025-09-06T21:18:01.370294
® Patterns of follow-up mental health care after hospitalization for suicide-related behaviors among older adults in South Korea,"Kim C, Jin H, Kang G, Dusing GJ, Chum A",J. Affect. Disord.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,53,53,2025-09-06T21:18:01.370294
® Re-traumatised: The experience of injustice whilst seeking justice,"Paulann G, Andrew A, Moira V, Daniel V",J. Psychiatr. Ment. Health Nurs.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,54,54,2025-09-06T21:18:01.370294
® Self-harm by nurses and midwives - a study of hospital presentations,"Groves S, Lascelles K, Bale L, Brand F, Casey D, Hawton K",Crisis,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,55,55,2025-09-06T21:18:01.370294
® The regulation of child pornography in China and the United States: a comparative review of laws,Zhou S,Child Abuse Rev.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,56,56,2025-09-06T21:18:01.370294
® Understanding practice with culturally and linguistically diverse children and young people who have experienced domestic and family violence: a practitioner perspective,"Keipert SA, Bastian C",Child Abuse Rev.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,57,57,2025-09-06T21:18:01.370294
® Continuing steady challenges involved in the lifting of evacuation orders after the Fukushima Daiichi Nuclear Power Plant accident,"Kobashi Y, Hasegawa A, Yamashita S",Health Phys.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,58,58,2025-09-06T21:18:01.370294
"® Engineering, Physics, Structural Soundness and Failure 3-step calibration process of a microscopic traffic flow simulation platform for mixed traffic scenarios","Hofinger F, Haberl M, Fellendorf M, Rosenkranz P, Mischinger M, Brandenburg A, Hoser M",Transp. Res. Proc.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,59,59,2025-09-06T21:18:01.370294
® A study on rapid simulation of mine roadway fires for emergency decision-making,"Chen Y, Liu J, Zhou Q, Liu L, Wang D",Sci. Rep.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,60,60,2025-09-06T21:18:01.370294
® Analysis of a new standing passenger seat design for commercial transport aircraft,"Redzman A, Nor M, Romli FI",ARPN J. Eng. Appl. Sci.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,61,61,2025-09-06T21:18:01.370294
"® Automatic damage detection of pavement through DarkNet analysis of digital, infrared, and multi-spectral dynamic imaging images","Seo H, Shi Y, Fu L",Sensors (Basel),2024,https://www.safetylit.org/week/2024/240128.pdf,240128,62,62,2025-09-06T21:18:01.370294
® Day-to-day traffic control for networks mixed with regular human-piloted and connected autonomous vehicles,"Liang Q, Li X, Chen Z, Pan T, Zhong R",Transp. Res. B Methodol.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,63,63,2025-09-06T21:18:01.370294
® Drivers for multimodal traffic management,"Sabouni AA, Freiberger A, Grosse B, Hübers AK, Kamenz S, Kaser S",Transp. Res. Proc.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,64,64,2025-09-06T21:18:01.370294
® Exploring crowd persistent dynamism from pedestrian crossing perspective: an empirical study,"Wang J, Lv W, Jiang H, Fang Z, Ma J",Transp. Res. C Emerg. Technol.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,65,65,2025-09-06T21:18:01.370294
® Lag and duration of leader-follower relationships in mixed traffic using causal inference,"Africa DD, Dy Quiangco RB, Go CK",Chaos Solitons Fractals,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,67,67,2025-09-06T21:18:01.370294
® Pathway to full autonomy by leveraging connectivity,"Hu J, Welch TF, Liu H, Zhang Z",Transp. Res. D Trans. Environ.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,68,68,2025-09-06T21:18:01.370294
"® Road extraction through Yangwang-1 nighttime light data: a case study in Wenzhou, China","Zhu A, Hao J, Gang X, Zhang H, Long X, Wang L",PLoS One,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,69,69,2025-09-06T21:18:01.370294
"® Surface deformations of the 6 February 2023 earthquake sequence, eastern Türkiye","Meng J, Kusky T, Mooney WD, Bozkurt E, Bodur MN, Wang L",Science,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,70,70,2025-09-06T21:18:01.370294
® Traffic safety versus accessibility: investigating resistance against speed limit reductions,"Kristoffersson I, Große C, Olsson L",Transp. Res. A Policy Pract.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,71,71,2025-09-06T21:18:01.370294
® Enhancing pedestrian perceived safety through walking environment modification considering traffic and walking infrastructure,"Kim Y, Choi B, Choi M, Ahn S, Hwang S",Front. Public Health,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,72,72,2025-09-06T21:18:01.370294
"® The extreme weather and emergency management survey - Wanless A, Stormer S, Ripberger JT, Krocak MJ, Fox A, Hogg D, Jenkins-Smith H, Silva C, Robinson SE, Eller WS. Weather Clim. Soc. 2023; 15(4): 1113-1118. The impact of weather conditions and driver characteristics on road safety on rural roads","Pavlou D, Christodoulou G, Yannis G",Transp. Res. Proc.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,73,73,2025-09-06T21:18:01.370294
® A novel approach for automatic detection of driver fatigue using EEG signals based on graph convolutional networks,"Ardabili SZ, Bahmani S, Lahijan LZ, Khaleghi N, Sheykhivand S, Danishvar S",Sensors (Basel),2024,https://www.safetylit.org/week/2024/240128.pdf,240128,74,74,2025-09-06T21:18:01.370294
"® Analysis of the relation between balance control subsystems: a structural equation modeling approach - Wu K, Zhang J, Mohsen AWA, Wang Z, Jin Y, Wang W, Peng X, Yao D, Valdes-Sosa PA, Ren P. IEEE Trans. Neural Syst. Rehabil. Eng. 2024; ePub(ePub): ePub. Another step forward for freezing of gait in Parkinson's disease","Fomenko A, Fasano A, Kalia SK",J. Parkinsons Dis.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,75,75,2025-09-06T21:18:01.370294
® Craniofacial injuries in swimming and water sports: implications for prevention,"Mangal R, Desai A, Treger D, Gompels M, Thaller S",J. Craniofac. Surg.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,77,77,2025-09-06T21:18:01.370294
"® Health-related factors among pilots in aviation accidents - Zhu Y, Wolf ME, Alsibai RA, Abbas AS, Alsawaf Y, Saadi S, Farah MH, Wang Z, Murad MH. Aerosp. Med. Hum. Perform. 2024; 95(2): 79-83. High-energy femoral neck fractures in young patients","Rajfer RA, Carlson BA, Johnson JP",J. Am. Acad. Orthop. Surg.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,79,79,2025-09-06T21:18:01.370294
® Investigating mental workload caused by NDRTs in highly automated driving with deep learning,"Hu X, Hu J",Traffic Injury Prev.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,80,80,2025-09-06T21:18:01.370294
® Patient self-assessment of walking ability and fracture risk in older Australian adults,"Bliuc D, Tran T, Alarkawi D, Chen W, Alajlouni DA, Blyth F, March L, Blank RD, Center JR",JAMA Netw. Open,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,81,81,2025-09-06T21:18:01.370294
"® Risk factors of postpartum depression among Korean women: an analysis based on the Korean Pregnancy Outcome Study (KPOS) - Shim SH, Lee SY, Jung I, Heo SJ, Han YJ, Kwak DW, Kim MH, Park HJ, Chung JH, Lim JH, Kim MY, Cha DH, Shim SS, Cho HY, Ryu HM. J. Korean Med. Sci. 2024; 39(3): e31. Road-MobileSeg: lightweight and accurate road extraction model from remote sensing images for mobile devices","Qu G, Wu Y, Lv Z, Zhao D, Lu Y, Zhou K, Tang J, Zhang Q, Zhang A",Sensors (Basel),2024,https://www.safetylit.org/week/2024/240128.pdf,240128,82,82,2025-09-06T21:18:01.370294
"® The connection between resistance training, climbing performance, and injury prevention - Saeterbakken AH, Stien N, Pedersen H, Langer K, Scott S, Michailov ML, Gronhaug G, Baláš J, Solstad TEJ, Andersen V. Sports Med. Open 2024; 10(1): e10. The effect of nabiximols on driving ability in adults with chronic tic disorders: results of a substudy analysis of the double-blind, randomized, placebo-controlled CANNA-TICS trial - Müller-Vahl KR, Pisarenko A, Ringlstetter R, Cimpianu CL, Fremer C, Weidinger E, Jenz EB, Musil R, Brunnauer A, Großhennig A. Cannabis Cannabinoid Res. 2024; ePub(ePub): ePub. The impact of weather conditions and driver characteristics on road safety on rural roads","Pavlou D, Christodoulou G, Yannis G",Transp. Res. Proc.,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,83,83,2025-09-06T21:18:01.370294
"® Twenty-first-century demographic and social inequalities of heat-related deaths in Brazilian urban areas - Monteiro Dos Santos D, Libonati R, Garcia BN, Geirinhas JL, Salvi BB, Lima E Silva E, Rodrigues JA, Peres LF, Russo A, Gracie R, Gurgel H, Trigo RM. PLoS One 2024; 19(1): e0295766. Types, predictors, and consequences of medicines related problems (MRPs) in frail older adults admitted to hospital from primary care - a retrospective cohort study","Ude-Okeleke RC, Aslanpour Z, Dhillon S, Berry R, Bines E, Umaru N",Explor. Res. Clin. Soc. Pharm.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,84,84,2025-09-06T21:18:01.370294
® A systematic review of the design of safety harnesses for work at height and the effects of suspension during a fall,"Jabbari M, Sadeghi Naeini H, Sepehr P",J. Health Safety Work (Tehran),2023,https://www.safetylit.org/week/2024/240128.pdf,240128,85,85,2025-09-06T21:18:01.370294
"® Evaluation of risk factors for the occurrence of limb fractures in children due to unintentional injury in Podgorica, Montenegro, Mediterranean","Raspopovic KM, Bankovic D, Petrovic A, Opancina V, Nikolic S, Vojinovic RH",Medicina (Lithuania),2024,https://www.safetylit.org/week/2024/240128.pdf,240128,86,86,2025-09-06T21:18:01.370294
® Stair-fall risk parameters in a controlled gait laboratory environment and real (domestic) houses: a prospective study in faller and non-faller groups,"Ram M, Baltzopoulos V, Shaw A, Maganaris CN, Cullen J, O'Brien T",Sensors (Basel),2024,https://www.safetylit.org/week/2024/240128.pdf,240128,87,87,2025-09-06T21:18:01.370294
® Emergency medical services (EMS) clinicians' views on EMS-delivered interventions to promote secure firearm storage practices,"Stanley IH, Hom MA, Wright A",Suicide Life Threat. Behav.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,88,88,2025-09-06T21:18:01.370294
® Pediatric popper intoxication: case report of intoxication in a 3-month-old infant,"Toutain G, Pons C, Lamoureux S",Arch. Pediatr.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,89,89,2025-09-06T21:18:01.370294
"® Jurisprudence, Laws, Legislation, Policies, Rules ""Community 101 for researchers"": an online training program to build capacity for ethical community-engaged research with Native Hawaiians and Pacific Islanders","Chung-Do JJ, Scott SK, Jones BR, Look MA, Taira DA, Palafox NA, Farrar K, Mau MKLM",Front. Public Health,2023,https://www.safetylit.org/week/2024/240128.pdf,240128,90,90,2025-09-06T21:18:01.370294
"® A matter of space and perspective - cyclists', car drivers', and pedestrians' assumptions about subjective safety in shared traffic situations","von Stülpnagel R, Rintelen H",Transp. Res. A Policy Pract.,2024,https://www.safetylit.org/week/2024/240128.pdf,240128,91,91,2025-09-06T21:18:01.370294
